"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"C3AR1",0.514770436092308,-0.0122755166809524,6.00333529797928,8.36500547928012e-08,7.5799191113711e-06,7.7762522865493,"UP"
"LILRB2",0.622610955121154,-0.0371337205809524,5.99388005289061,8.68951246551986e-08,7.83574677473286e-06,7.73992888080833,"UP"
"USP15",0.583212014744658,-0.0210923587195767,5.98888662384187,8.86588160986883e-08,7.95616506207359e-06,7.7207526277488,"UP"
"SKAP1",-0.537088385191667,-0.00223338377936508,-5.98758070872338,8.91258800619745e-08,7.9596266732271e-06,7.71573827765189,"DOWN"
"SIRPG",-0.589414891294516,-0.0106862131287478,-5.98001424554765,9.18803406141309e-08,8.14773260561609e-06,7.68669132756156,"DOWN"
"ADM",0.827397427626923,-0.0810413025047619,5.97939521564384,9.21093802314481e-08,8.14773260561609e-06,7.68431539511737,"UP"
"GIMAP6",-0.587980329075641,0.00214038282222223,-5.97517136604834,9.36873380828335e-08,8.23616172007062e-06,7.6681054937146,"DOWN"
"ZNF671",-0.468881811358974,0.0157604080634921,-5.97419793233124,9.40547702173159e-08,8.23616172007062e-06,7.66437020645169,"NOT"
"MYO9B",0.406293965729487,0.022585515368254,5.97318350359697,9.44391928496469e-08,8.23616172007062e-06,7.66047779839695,"NOT"
"RALBP1",0.568170025093661,0.0494211666419753,5.97104185249244,9.52558925625537e-08,8.26856757122429e-06,7.6522608136126,"UP"
"RAB31",0.653020258499359,-0.0133502039777778,5.96471223008634,9.77106880580674e-08,8.43322987707765e-06,7.62798059296032,"UP"
"DEXI",-0.564135973788462,-0.0371197498095238,-5.96382228303301,9.80608125241587e-08,8.43322987707765e-06,7.62456738280969,"DOWN"
"PGCP",0.504880963143875,0.0190294587107584,5.95469426376987,1.01724374587567e-07,8.70798148543156e-06,7.58956725848628,"UP"
"PJA1",-0.405199299919231,0.0699025613952381,-5.94741150581043,1.04744130206054e-07,8.92535303994343e-06,7.56165372321592,"NOT"
"DCP2",0.546714497660577,0.0146772546714286,5.94497899197557,1.05772374638153e-07,8.97181566793762e-06,7.55233254589407,"UP"
"LOC153222",0.574552615757692,0.047073452052381,5.93638362900258,1.09486291250282e-07,9.23315494491579e-06,7.51940482568695,"UP"
"PPM1D",0.441093679526282,0.0404808262126984,5.9352207398796,1.09998558559611e-07,9.23315494491579e-06,7.51495102253121,"NOT"
"FAM102A",-0.642862038867308,0.000350949171428572,-5.93443833184119,1.10344551990273e-07,9.23315494491579e-06,7.51195458599211,"DOWN"
"ITPR3",-0.729468928892308,-0.0749865879333333,-5.93094581260202,1.11902167865817e-07,9.31409881244178e-06,7.49858048696205,"DOWN"
"PTEN",0.58409704166218,-0.0187510537746032,5.92981054388362,1.12413148572519e-07,9.31409881244178e-06,7.49423363870822,"UP"
"FAIM3",-0.817630958775641,-0.0131984795396825,-5.92891883817943,1.12816119336746e-07,9.31409881244178e-06,7.49081954482182,"DOWN"
"AXIN2",-0.683781935346474,0.0068418232968254,-5.9277944707432,1.13326268525591e-07,9.31481754040437e-06,7.48651486967683,"DOWN"
"APAF1",0.620678192675962,0.0567473525666667,5.9260704392256,1.141129307803e-07,9.33815771883198e-06,7.47991483056107,"UP"
"VAMP3",0.442693420064103,0.0182939804920635,5.91455788329178,1.19506187871709e-07,9.73416709148154e-06,7.43585636358024,"NOT"
"SERPINB1",0.548392011803846,0.0085731067952381,5.9135291003407,1.20000229540766e-07,9.73416709148154e-06,7.43192045698005,"UP"
"GPX7",-0.496092359815385,0.0101875374952381,-5.911203058625,1.2112469527274e-07,9.78266234515835e-06,7.42302226324961,"NOT"
"BCL6",0.887145173314744,0.0594476776650794,5.89844455396043,1.27480249608592e-07,1.02513987737195e-05,7.37423363093627,"UP"
"FLJ10379",0.511257642429487,0.0505338896825397,5.8932235139188,1.30175119680091e-07,1.0422987168868e-05,7.35427743849159,"UP"
"ZFP3",-0.350607521185256,0.0059825324984127,-5.88819367367521,1.32824524574584e-07,1.0589477976384e-05,7.33505709086049,"NOT"
"CCDC66",-0.324259516300962,-0.0213560877571429,-5.87929820109979,1.37641200703021e-07,1.08573624999883e-05,7.3010772729809,"NOT"
"NPTN",0.534925872916026,0.0229797154539683,5.87923779058899,1.37674494570115e-07,1.08573624999883e-05,7.30084656400226,"UP"
"MUTYH",-0.39042136639359,0.0271776367920635,-5.87876005523463,1.37938067936975e-07,1.08573624999883e-05,7.29902210820051,"NOT"
"PACSIN2",0.608636271990385,0.034451529,5.87391130013685,1.40641570290884e-07,1.10234506739386e-05,7.2805074151012,"UP"
"ATP6V0E2L",-0.719969376690064,-0.154881882839683,-5.8694572718304,1.43171093212117e-07,1.11745639811273e-05,7.26350405544347,"DOWN"
"MMP9",1.40361506798718,0.231974727396825,5.86213838091769,1.47425599038373e-07,1.14445833526715e-05,7.23557255370727,"UP"
"MGC2463",-0.70312502560641,0.0695795332555556,-5.86023451397137,1.48552649337332e-07,1.14445833526715e-05,7.22830846276293,"DOWN"
"IL17R",0.643049333982372,0.140646032611111,5.85978569782982,1.48819576902536e-07,1.14445833526715e-05,7.22659613667826,"UP"
"GNAI3",0.578905347970192,0.00344819865238096,5.85932338945026,1.49095024297292e-07,1.14445833526715e-05,7.22483237690485,"UP"
"PYGL",0.939005076974359,-0.0570190711587302,5.85768205205966,1.50077022667981e-07,1.14725546217301e-05,7.21857082981243,"UP"
"STXBP5",0.519011368682692,0.0960167586666667,5.85539967045518,1.51453182380098e-07,1.15303045733308e-05,7.2098646534499,"UP"
"SNRPN",-0.591594890619231,0.0293394261047619,-5.84781779959245,1.56114776625063e-07,1.18366860840292e-05,7.18095098477577,"DOWN"
"IGF2R",0.858525621619872,0.139373673163492,5.84146019766547,1.60132702231501e-07,1.20831072220464e-05,7.15671499646391,"UP"
"GAB2",0.550697612195513,0.107358491936508,5.8406285735937,1.60665777554127e-07,1.20831072220464e-05,7.15354534174367,"UP"
"PILRA",0.500116843596154,0.0824999008571429,5.83578033717769,1.63808605862546e-07,1.22697929939623e-05,7.13506953812226,"UP"
"WAS",0.537386276444444,0.0736056822751323,5.83359189867389,1.65247063362842e-07,1.23278291125628e-05,7.12673132908825,"UP"
"NDUFS8",-0.519670741396795,0.0284987760412698,-5.82898643682253,1.68315111931772e-07,1.25064860769784e-05,7.10918714827756,"DOWN"
"TCEA2",-0.430387539653205,0.029475687268254,-5.8276371392116,1.69224592030628e-07,1.25239682133903e-05,7.10404791064297,"NOT"
"TMEM14A",-0.451003861308974,0.0165517730587302,-5.82003428478344,1.7444069129345e-07,1.28587709582029e-05,7.07509690604649,"NOT"
"IL32",-0.751623501882051,0.0584822949063492,-5.81659439151788,1.76852581941196e-07,1.29850338424492e-05,7.06200197270222,"DOWN"
"PPP1R13B",-0.373589314448718,0.0120513672222222,-5.81323053185967,1.79243006950082e-07,1.31087326657666e-05,7.04919882734663,"NOT"
"MT1X",-0.640006744185541,0.022307120712522,-5.81076778317947,1.81013291975669e-07,1.31862859283923e-05,7.0398268622765,"DOWN"
"AQP9",0.72742703699359,-0.039461890968254,5.80760227759737,1.83314119156182e-07,1.33017307712704e-05,7.02778239496755,"UP"
"MIR16",0.579089387602564,0.108527967111111,5.79677252137164,1.91406254716494e-07,1.38348738817649e-05,6.9865917742755,"UP"
"ANKRD36",-0.500362530973718,0.0134927621650794,-5.79223490911289,1.94900772723214e-07,1.40328556360714e-05,6.9693403386352,"DOWN"
"RTN4",0.512522700057692,-0.00314697073809524,5.78868600558614,1.97677703826502e-07,1.41778418003131e-05,6.95585083461828,"UP"
"ZNF500",-0.3391528664,-0.0338802906047619,-5.78187370544688,2.03118086992098e-07,1.45120060921739e-05,6.92996441105608,"NOT"
"GRN",0.737210749236539,0.00866273467619048,5.76867204434291,2.14085326425513e-07,1.52369694393882e-05,6.87982640988697,"UP"
"CDK6",-0.38944905761859,0.027501945015873,-5.75323052363986,2.27656843785116e-07,1.61410440082149e-05,6.82122845034363,"NOT"
"EBP",-0.37331967444943,0.021579553638448,-5.74854699567443,2.31938577508109e-07,1.63820951170746e-05,6.80346527538947,"NOT"
"PHTF1",0.441924947742949,0.0738626940730159,5.74707648768788,2.3329925798415e-07,1.64157841527029e-05,6.79788905923924,"NOT"
"PFKP",-0.428580907192628,0.0300268001539683,-5.7453061825711,2.34947800941103e-07,1.64693975482337e-05,6.79117661590252,"NOT"
"FAM38A",-0.437349794014103,-0.0773764037587302,-5.73481288999152,2.44958093150914e-07,1.71065471367345e-05,6.75140313610775,"NOT"
"TNFAIP2",0.452828934855128,-0.0591614604587302,5.72829497942908,2.51386727044843e-07,1.74897372344007e-05,6.72670977129661,"NOT"
"C6orf136",-0.24912935723141,-0.0113548340539683,-5.72551579049045,2.54178222923014e-07,1.75960337653789e-05,6.71618349636228,"NOT"
"ICOS",-0.592460652537749,-0.0406962338977072,-5.72400915853669,2.55704291283578e-07,1.75960337653789e-05,6.71047777498788,"DOWN"
"LENG4",0.670069367789886,0.0281325093104056,5.72361309362035,2.5610696437506e-07,1.75960337653789e-05,6.70897793097118,"UP"
"UPF2",0.435299155036538,0.0292393512571429,5.72302742644129,2.56703550302416e-07,1.75960337653789e-05,6.70676015134009,"NOT"
"DUSP1",0.752337926149216,0.0913666789435626,5.72170731331734,2.58053308989232e-07,1.76235230433234e-05,6.70176147607808,"UP"
"CYP1B1",0.883002405889103,0.0729229948539683,5.718475405659,2.61387429371486e-07,1.7785834754596e-05,6.68952529266488,"UP"
"IL10RA",-0.443010082400641,-0.015925357515873,-5.71657728847472,2.63365354439324e-07,1.78550176060762e-05,6.68233997426492,"NOT"
"HBP1",0.365236295946795,0.0390707675206349,5.71339537570121,2.66714237563442e-07,1.79187042723634e-05,6.6702966123699,"NOT"
"MGC10992",-0.417884509521011,-0.0119792741975309,-5.71302222405345,2.67109712827192e-07,1.79187042723634e-05,6.66888439900592,"NOT"
"DUT",-0.323721082591026,0.0129516310031746,-5.71293843497544,2.67198594070018e-07,1.79187042723634e-05,6.66856729871612,"NOT"
"MLSTD2",0.561804611638889,-0.0549206624338624,5.70653138153,2.74082173639569e-07,1.831421027888e-05,6.64432431242833,"UP"
"EIF2AK2",0.8878366824,0.187724607942857,5.7023024623765,2.78721182135304e-07,1.85574361266861e-05,6.62832787206182,"UP"
"MME",0.956293762734616,0.112667215580952,5.69768480546378,2.83875133599186e-07,1.88256636713948e-05,6.61086547064503,"UP"
"DNAJA3",-0.562813727610256,-0.0280861857111111,-5.69660932400154,2.85088957474221e-07,1.88256636713948e-05,6.60679904144369,"DOWN"
"CHD1L",-0.272884631083974,-0.0269868155222222,-5.69599013684591,2.85790113874533e-07,1.88256636713948e-05,6.60445799107402,"NOT"
"PTPRCAP",-0.760008463253205,0.0384441718253968,-5.69450992304528,2.87473184119212e-07,1.88696179088285e-05,6.59886187575246,"DOWN"
"FAM63A",0.77660265038141,-0.0195233834603175,5.6920490601708,2.90292966360531e-07,1.89876131799762e-05,6.58955937716631,"UP"
"MGC52498",-0.481190765789174,-0.0431319322028219,-5.68959704916488,2.93129743193267e-07,1.91058881037127e-05,6.58029167249258,"NOT"
"NOLA2",-0.347842530576923,0.00697357264285714,-5.68676001431722,2.96446102074922e-07,1.92544852872159e-05,6.5695703806191,"NOT"
"SERPINA1",0.622428330470442,0.147063195611993,5.68579284216531,2.9758511923659e-07,1.92611190764421e-05,6.56591579834795,"UP"
"DHRS3",-0.406650772972756,0.0117993894365079,-5.67936130997533,3.05269977112868e-07,1.968991352378e-05,6.54161872898807,"NOT"
"NSMAF",0.479427567389023,0.00464302381150794,5.67646827522027,3.08790308593621e-07,1.98480580361076e-05,6.53069241424282,"NOT"
"PRKX",-0.323536140413462,-0.00863619219047619,-5.6706442661574,3.15999033493442e-07,2.02413725730144e-05,6.50870216665933,"NOT"
"PLEKHA1",-0.652789578885684,-0.0657819192010582,-5.66895693123974,3.18118388470665e-07,2.030710372588e-05,6.50233255937169,"DOWN"
"IQSEC1",0.442505106576567,0.0219185447583774,5.6639650830454,3.24470772566016e-07,2.0641674901323e-05,6.48349231629315,"NOT"
"NDUFB11",-0.468801197004167,-0.0152111431412698,-5.66221719645866,3.26724491853337e-07,2.07141097633706e-05,6.47689676342583,"NOT"
"IRAK3",0.831653339848718,0.0417096224063492,5.65964475374672,3.30069501887799e-07,2.08550036294821e-05,6.4671910453134,"UP"
"DSCR1L2",-0.327067259984936,-0.0285384431412698,-5.65828818194831,3.3184706510244e-07,2.08962409537048e-05,6.46207335784991,"NOT"
"SART2",0.629784723466026,0.0221732810825397,5.65499193260694,3.3620569393466e-07,2.1099178954494e-05,6.44963993915686,"UP"
"SAT",0.457097750179487,-0.0582780730793651,5.65257914051415,3.3943187131833e-07,2.11990885421839e-05,6.44054046936752,"NOT"
"PCSK7",-0.547791225441026,-0.0249593946777778,-5.65209705535869,3.40080124115568e-07,2.11990885421839e-05,6.43872251821023,"DOWN"
"CEBPD",0.712815729913462,-0.00970757811904762,5.64538668486562,3.49231258153084e-07,2.16967219112096e-05,6.41342307249913,"UP"
"DEGS1",0.57518305600609,0.0275170564079365,5.64449523451046,3.50465086196304e-07,2.17007981372752e-05,6.41006289517266,"UP"
"STX12",0.282580419535897,0.0332328530698413,5.64261203194062,3.53085716985952e-07,2.17553292636539e-05,6.40296506356208,"NOT"
"MRPL41",-0.420795260498219,-0.101776459992945,-5.642181131352,3.53688061887568e-07,2.17553292636539e-05,6.40134110337682,"NOT"
"PEMT",-0.41104767845641,0.0133465845365079,-5.6406012291842,3.55905248208738e-07,2.18194583852327e-05,6.39538719593321,"NOT"
"STAT3",0.563928356779487,0.0904051280777778,5.63856381944572,3.58784731285823e-07,2.19236354222548e-05,6.38770999836495,"UP"
"TMEM49",0.64014940175,-0.0479731004285714,5.63114392267262,3.69466816458344e-07,2.23457049318134e-05,6.3597589819878,"UP"
"LSM4",-0.47988492894943,-0.0200986574514991,-5.630994483918,3.69685146913005e-07,2.23457049318134e-05,6.35919617038453,"NOT"
"BCL11B",-0.742019467217308,-0.00568869194285714,-5.63048135169273,3.70435803425675e-07,2.23457049318134e-05,6.35726366670423,"DOWN"
"CD2",-0.691002457923077,-0.0370231913333333,-5.63043497541356,3.70503720876321e-07,2.23457049318134e-05,6.3570890123004,"DOWN"
"FOS",0.645390842208974,0.0158153758079365,5.62879053483908,3.72919935300581e-07,2.24186431007883e-05,6.35089632078086,"UP"
"HSPA8",-0.471823531445833,0.0116161663603175,-5.62683463324265,3.75814022496177e-07,2.25197460706096e-05,6.3435315271905,"NOT"
"RFWD2",0.450224691105057,-0.0146403182451499,5.61918179209984,3.87352071026133e-07,2.31365018372394e-05,6.31472381905676,"NOT"
"MGC3196",-0.352029303507051,-0.00159996154603175,-5.61726538743621,3.90295654667982e-07,2.32376028240783e-05,6.30751198274076,"NOT"
"E2F3",0.617762613944872,0.0149077864825397,5.61381662888827,3.95648581267314e-07,2.34810480690787e-05,6.29453571424535,"UP"
"ITPK1",0.616282907045228,0.0944155051410935,5.60464416698084,4.10240219190185e-07,2.42694978078882e-05,6.26003691576481,"UP"
"PFDN1",-0.457684519713141,0.014284290484127,-5.60308364211011,4.12774980955538e-07,2.43419303054923e-05,6.25416953058707,"NOT"
"NUDT16L1",-0.343230081244302,-0.00055582166313933,-5.59391117612043,4.27988921011979e-07,2.515924745797e-05,6.21969365849484,"NOT"
"CXCL16",0.73885212779968,0.0897455578968254,5.58592434458896,4.41685559415253e-07,2.58824951157657e-05,6.18969020069453,"UP"
"ROD1",0.681841319021724,-0.0884544409329806,5.57797596410008,4.55744943645935e-07,2.66223838778833e-05,6.15984610094492,"UP"
"EXOSC2",-0.362765952938782,0.00308146711587301,-5.56947207204292,4.71275430410271e-07,2.7369873086203e-05,6.1279327496988,"NOT"
"EMR3",0.705347791842949,-0.0204197233174603,5.56935765261632,4.71487908461722e-07,2.7369873086203e-05,6.12750347423117,"UP"
"SERINC1",0.559458829335256,0.0595789987968254,5.56806974476702,4.73886087962956e-07,2.74233893146414e-05,6.12267175385349,"UP"
"C9orf45",-0.671067810028205,-0.022958252184127,-5.56296376714745,4.83512658907614e-07,2.78192118428325e-05,6.10352003359254,"DOWN"
"F5",0.722696965996795,0.137253836634921,5.5626845493818,4.84044604193235e-07,2.78192118428325e-05,6.10247291082358,"UP"
"CCNK",0.389849406594872,0.0345032541063492,5.56136622691503,4.86563975176374e-07,2.78192118428325e-05,6.09752918782487,"NOT"
"APEX1",-0.475064327800214,0.0241835197724868,-5.56128668275863,4.8671640013569e-07,2.78192118428325e-05,6.09723090968347,"NOT"
"STAT5A",0.398480012986539,0.0348770504190476,5.55965900976685,4.89845749477054e-07,2.79121921542508e-05,6.0911277225597,"NOT"
"H2AFJ",0.518072980146368,0.123013093227513,5.55583754052066,4.9727099724365e-07,2.82486423388319e-05,6.07680108020502,"UP"
"SH3PXD2A",-0.433306390727564,-0.0126572422063492,-5.55219910559802,5.04443617885623e-07,2.85426689529498e-05,6.06316388265541,"NOT"
"RAI1",-0.305220222940527,-0.00569584208818342,-5.55165753429067,5.05519922777803e-07,2.85426689529498e-05,6.06113429385834,"NOT"
"ZNF30",-0.364912010905128,-0.0278898471460317,-5.54796849922027,5.12911855218367e-07,2.88722746137466e-05,6.04731116731927,"NOT"
"SLC16A3",0.589795353539886,0.0634752805379189,5.54626207897929,5.16367032432271e-07,2.89789546660479e-05,6.04091817376217,"UP"
"CD97",0.61237751570641,0.0955242479730159,5.54281259466176,5.2342176341889e-07,2.92863936062328e-05,6.02799704579833,"UP"
"CSPG2",1.06322479535506,0.128804831035273,5.535324613588,5.39064256569858e-07,3.00710439340591e-05,5.99995835032293,"UP"
"NT5C3",0.664278265176282,0.0148123123174603,5.52994893269665,5.50577216573055e-07,3.05361009063935e-05,5.97983752670801,"UP"
"PIN1",-0.403642282012821,-0.0468168051269841,-5.52934689673686,5.51881567749634e-07,3.05361009063935e-05,5.97758458242123,"NOT"
"SNRPF",-0.623026567903846,-0.106891722047619,-5.5291390562379,5.5233257453425e-07,3.05361009063935e-05,5.97680682033908,"DOWN"
"HECW2",0.669069837429487,0.127852532920635,5.52722953329553,5.56493201378427e-07,3.0674829996456e-05,5.96966166669179,"UP"
"ABCA1",0.860698758557692,0.079977158952381,5.5257451581972,5.59748794163665e-07,3.0684524614489e-05,5.96410796701988,"UP"
"PECAM1",0.454231353403846,0.0115919559047619,5.52564335825464,5.599727521701e-07,3.0684524614489e-05,5.96372710836273,"NOT"
"PRKCQ",-0.445665861854345,0.0444666291199295,-5.52198209207924,5.68086408446246e-07,3.10375680096984e-05,5.95003109006149,"NOT"
"ALKBH2",-0.355758467848077,0.0244487153142857,-5.52050008581228,5.71403476393245e-07,3.11272462682725e-05,5.94448815019392,"NOT"
"OBFC2A",0.550456460976923,-0.00756533760952381,5.51568455068524,5.82313994863248e-07,3.16288443525722e-05,5.9264809894754,"UP"
"CCR7",-1.07288919089316,-0.260285521291005,-5.51176889688607,5.91336698421988e-07,3.19324034359694e-05,5.91184302470176,"DOWN"
"MRPS17",-0.36408122688604,-0.0120185110141093,-5.51140519776642,5.92181712984909e-07,3.19324034359694e-05,5.91048359224841,"NOT"
"SERGEF",-0.364937228214744,0.0390095750634921,-5.51102779733361,5.93059818335995e-07,3.19324034359694e-05,5.90907298146741,"NOT"
"DIP2B",0.46614492925641,0.0130685915873016,5.50769215438239,6.00876892208727e-07,3.22597952302581e-05,5.89660686109988,"NOT"
"OXCT1",-0.298008122372863,0.0118721968465608,-5.50059194040775,6.17855669893043e-07,3.30565287071098e-05,5.87008073888129,"NOT"
"TBXAS1",0.514286945705128,0.0191836267460317,5.50000669889367,6.19276054590558e-07,3.30565287071098e-05,5.86789485469939,"UP"
"PRPS1",-0.498092510060256,0.00254912823174603,-5.49901856949934,6.21681552088389e-07,3.30898467380914e-05,5.86420437162002,"NOT"
"PANK2",0.387595684174145,0.0335314706772487,5.4912336440667,6.40957717329271e-07,3.40183730203101e-05,5.83513755483721,"NOT"
"TRIM33",0.333411676037821,0.00990534975555556,5.48834987850828,6.48246561515885e-07,3.43072026402253e-05,5.82437416946819,"NOT"
"LOC442578",-0.480713209016667,-0.0461627970698413,-5.48251012090398,6.6325768194367e-07,3.50019167607546e-05,5.80258416365289,"NOT"
"FAM113B",-0.718509477244231,-0.0327235553428571,-5.47879863842169,6.72975401190151e-07,3.53777512091539e-05,5.78873985833045,"DOWN"
